Record #:  0
Notes :


24.06.201715:18:34
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
267,314911E-6	-7,990789E-3	-5,766726E-3	2,712870E-3	-9,540844E-3	-6,278849E-3	-9,658527E-3	2,287817E-3
267,696381E-6	-7,981730E-3	-5,740595E-3	2,702665E-3	-9,541225E-3	-6,270409E-3	-9,654856E-3	2,286148E-3
267,171860E-6	-7,969046E-3	-5,739307E-3	2,705479E-3	-9,531021E-3	-6,263113E-3	-9,698820E-3	2,292585E-3
267,696381E-6	-7,967710E-3	-5,751419E-3	2,714825E-3	-9,499025E-3	-6,238031E-3	-9,663439E-3	2,307892E-3
268,125534E-6	-7,975054E-3	-5,749273E-3	2,712822E-3	-9,484816E-3	-6,222963E-3	-9,610844E-3	2,312183E-3
267,457962E-6	-7,973766E-3	-5,738163E-3	2,710485E-3	-9,484720E-3	-6,220579E-3	-9,565449E-3	2,303648E-3
268,507004E-6	-7,969093E-3	-5,737591E-3	2,705812E-3	-9,493017E-3	-6,237173E-3	-9,612894E-3	2,293301E-3
268,316269E-6	-7,972765E-3	-5,748844E-3	2,690220E-3	-9,509659E-3	-6,256628E-3	-9,675503E-3	2,276754E-3
268,125534E-6	-7,960272E-3	-5,738020E-3	2,690887E-3	-9,531069E-3	-6,272697E-3	-9,685326E-3	2,271414E-3
268,602371E-6	-7,958364E-3	-5,733824E-3	2,692652E-3	-9,557295E-3	-6,300354E-3	-9,589958E-3	2,273846E-3
268,030167E-6	-7,959223E-3	-5,734015E-3	2,702522E-3	-9,549570E-3	-6,304073E-3	-9,620237E-3	2,285910E-3
267,124176E-6	-7,958126E-3	-5,729246E-3	2,708864E-3	-9,524679E-3	-6,290722E-3	-9,634352E-3	2,297544E-3
267,934799E-6	-7,952261E-3	-5,723524E-3	2,718592E-3	-9,501457E-3	-6,272936E-3	-9,659147E-3	2,305508E-3
268,030167E-6	-7,951117E-3	-5,729294E-3	2,726650E-3	-9,478474E-3	-6,243896E-3	-9,579706E-3	2,316189E-3
267,553329E-6	-7,966852E-3	-5,741882E-3	2,719116E-3	-9,469604E-3	-6,228781E-3	-9,594440E-3	2,318430E-3
266,742706E-6	-7,974482E-3	-5,759239E-3	2,720261E-3	-9,466028E-3	-6,225395E-3	-9,638405E-3	2,317572E-3
266,838074E-6	-7,977057E-3	-5,763388E-3	2,712774E-3	-9,487486E-3	-6,242037E-3	-9,622478E-3	2,303028E-3
267,696381E-6	-7,983065E-3	-5,766201E-3	2,690172E-3	-9,524488E-3	-6,287861E-3	-9,635782E-3	2,275419E-3
267,171860E-6	-7,986212E-3	-5,768347E-3	2,690840E-3	-9,549761E-3	-6,325865E-3	-9,666014E-3	2,270651E-3
267,171860E-6	-7,989502E-3	-5,760622E-3	2,687168E-3	-9,572124E-3	-6,350088E-3	-9,679842E-3	2,261639E-3
267,171860E-6	-7,985878E-3	-5,762768E-3	2,701044E-3	-9,556150E-3	-6,333923E-3	-9,641027E-3	2,280045E-3
267,410278E-6	-7,978153E-3	-5,761099E-3	2,714205E-3	-9,524345E-3	-6,298637E-3	-9,608984E-3	2,298260E-3
267,553329E-6	-7,974768E-3	-5,764675E-3	2,723837E-3	-9,501791E-3	-6,273460E-3	-9,617519E-3	2,309370E-3
267,648697E-6	-7,967377E-3	-5,766010E-3	2,718449E-3	-9,487820E-3	-6,264544E-3	-9,642220E-3	2,307796E-3
267,410278E-6	-7,960272E-3	-5,764914E-3	2,700758E-3	-9,496498E-3	-6,271315E-3	-9,633446E-3	2,291727E-3
268,650055E-6	-7,956839E-3	-5,760384E-3	2,687359E-3	-9,510803E-3	-6,286335E-3	-9,662533E-3	2,277565E-3
268,602371E-6	-7,956600E-3	-5,750370E-3	2,686310E-3	-9,525633E-3	-6,305265E-3	-9,655046E-3	2,269888E-3
268,363953E-6	-7,955933E-3	-5,753851E-3	2,684975E-3	-9,527779E-3	-6,306505E-3	-9,656048E-3	2,260733E-3
268,268585E-6	-7,946634E-3	-5,740309E-3	2,687168E-3	-9,533882E-3	-6,311798E-3	-9,652233E-3	2,259588E-3
267,553329E-6	-7,942057E-3	-5,733776E-3	2,710438E-3	-9,529305E-3	-6,313705E-3	-9,608364E-3	2,284718E-3
267,219543E-6	-7,940578E-3	-5,734491E-3	2,732468E-3	-9,520864E-3	-6,313562E-3	-9,613323E-3	2,311802E-3
267,839432E-6	-7,943153E-3	-5,735302E-3	2,724028E-3	-9,523249E-3	-6,311560E-3	-9,660387E-3	2,311945E-3
267,267227E-6	-7,951498E-3	-5,718517E-3	2,722502E-3	-9,516096E-3	-6,303883E-3	-9,678984E-3	2,316046E-3
267,791748E-6	-7,959127E-3	-5,691910E-3	2,694035E-3	-9,525967E-3	-6,318188E-3	-9,697151E-3	2,295017E-3
268,268585E-6	-7,973766E-3	-5,707455E-3	2,672386E-3	-9,513092E-3	-6,308031E-3	-9,662437E-3	2,280903E-3
267,171860E-6	-7,969570E-3	-5,722857E-3	2,678823E-3	-9,493876E-3	-6,291676E-3	-9,623718E-3	2,284002E-3
266,981125E-6	-7,948112E-3	-5,730915E-3	2,686071E-3	-9,497690E-3	-6,300497E-3	-9,638309E-3	2,282858E-3
267,457962E-6	-7,933283E-3	-5,734444E-3	2,683353E-3	-9,512711E-3	-6,309462E-3	-9,635067E-3	2,277660E-3
266,647339E-6	-7,928085E-3	-5,726862E-3	2,679729E-3	-9,532166E-3	-6,331396E-3	-9,611464E-3	2,271080E-3
266,790390E-6	-7,920074E-3	-5,706310E-3	2,678442E-3	-9,562588E-3	-6,368732E-3	-9,633970E-3	2,260828E-3
266,408920E-6	-7,912254E-3	-5,689001E-3	2,682781E-3	-9,572649E-3	-6,385231E-3	-9,674501E-3	2,260017E-3
267,267227E-6	-7,908249E-3	-5,687666E-3	2,689934E-3	-9,542418E-3	-6,351995E-3	-9,650946E-3	2,268219E-3
267,934799E-6	-7,898188E-3	-5,678940E-3	2,694941E-3	-9,522676E-3	-6,328773E-3	-9,637117E-3	2,274370E-3
267,219543E-6	-7,900381E-3	-5,662584E-3	2,666283E-3	-9,522867E-3	-6,326580E-3	-9,652519E-3	2,256823E-3
268,554687E-6	-7,913446E-3	-5,676937E-3	2,655125E-3	-9,498358E-3	-6,301975E-3	-9,659338E-3	2,262068E-3
268,125534E-6	-7,919407E-3	-5,693054E-3	2,662945E-3	-9,478617E-3	-6,292868E-3	-9,651661E-3	2,272940E-3
267,696381E-6	-7,926559E-3	-5,706072E-3	2,660894E-3	-9,482384E-3	-6,306601E-3	-9,665060E-3	2,261496E-3
267,648697E-6	-7,933664E-3	-5,707836E-3	2,651024E-3	-9,516859E-3	-6,343889E-3	-9,661198E-3	2,245235E-3
267,553329E-6	-7,945061E-3	-5,706072E-3	2,652884E-3	-9,547901E-3	-6,372881E-3	-9,655714E-3	2,236271E-3
266,599655E-6	-7,950401E-3	-5,730963E-3	2,680540E-3	-9,544992E-3	-6,374121E-3	-9,648943E-3	2,250385E-3
266,790390E-6	-7,949066E-3	-5,750751E-3	2,702045E-3	-9,540462E-3	-6,374979E-3	-9,630728E-3	2,270031E-3
267,505646E-6	-7,944441E-3	-5,735636E-3	2,698898E-3	-9,523916E-3	-6,366539E-3	-9,645748E-3	2,274656E-3
267,887115E-6	-7,942724E-3	-5,724764E-3	2,681255E-3	-9,519386E-3	-6,360102E-3	-9,654474E-3	2,260351E-3
267,314911E-6	-7,945585E-3	-5,722713E-3	2,662611E-3	-9,506035E-3	-6,345320E-3	-9,653902E-3	2,248478E-3
267,887115E-6	-7,942677E-3	-5,716705E-3	2,657175E-3	-9,496641E-3	-6,335688E-3	-9,666300E-3	2,250385E-3
268,602371E-6	-7,922363E-3	-5,699587E-3	2,663565E-3	-9,503651E-3	-6,335068E-3	-9,665012E-3	2,255917E-3
268,173218E-6	-7,905912E-3	-5,677748E-3	2,663708E-3	-9,507179E-3	-6,332922E-3	-9,640598E-3	2,254915E-3
268,220901E-6	-7,893276E-3	-5,666924E-3	2,667475E-3	-9,505367E-3	-6,334496E-3	-9,658718E-3	2,258062E-3
267,744064E-6	-7,882977E-3	-5,676699E-3	2,685213E-3	-9,517384E-3	-6,353951E-3	-9,664869E-3	2,266645E-3
267,505646E-6	-7,872677E-3	-5,665302E-3	2,686930E-3	-9,544992E-3	-6,386185E-3	-9,650278E-3	2,256489E-3
267,219543E-6	-7,860279E-3	-5,643463E-3	2,658749E-3	-9,574604E-3	-6,414938E-3	-9,707308E-3	2,224207E-3
267,934799E-6	-7,851458E-3	-5,634880E-3	2,659464E-3	-9,557056E-3	-6,393051E-3	-9,781742E-3	2,227497E-3
267,457962E-6	-7,848692E-3	-5,629444E-3	2,664518E-3	-9,542274E-3	-6,386042E-3	-9,796810E-3	2,232122E-3
268,507004E-6	-7,845306E-3	-5,620050E-3	2,661705E-3	-9,518576E-3	-6,375170E-3	-9,654808E-3	2,239275E-3
269,317627E-6	-7,834911E-3	-5,617189E-3	2,659464E-3	-9,496450E-3	-6,358004E-3	-9,605408E-3	2,243519E-3
268,363953E-6	-7,833910E-3	-5,629349E-3	2,671623E-3	-9,491634E-3	-6,350708E-3	-9,612751E-3	2,253580E-3
267,696381E-6	-7,831907E-3	-5,632210E-3	2,676058E-3	-9,497929E-3	-6,357956E-3	-9,570074E-3	2,252054E-3
268,554687E-6	-7,832384E-3	-5,619001E-3	2,665424E-3	-9,522057E-3	-6,382799E-3	-9,634924E-3	2,229977E-3
268,030167E-6	-7,832146E-3	-5,631161E-3	2,669716E-3	-9,544611E-3	-6,405354E-3	-9,638119E-3	2,222443E-3
267,934799E-6	-7,827330E-3	-5,618048E-3	2,667141E-3	-9,575081E-3	-6,424904E-3	-9,672832E-3	2,212906E-3
267,648697E-6	-7,826805E-3	-5,602598E-3	2,673960E-3	-9,567690E-3	-6,414604E-3	-9,708929E-3	2,216578E-3
266,647339E-6	-7,826519E-3	-5,622578E-3	2,696657E-3	-9,519625E-3	-6,383181E-3	-9,689283E-3	2,245808E-3
266,408920E-6	-7,823277E-3	-5,634260E-3	2,680969E-3	-9,517050E-3	-6,387568E-3	-9,657335E-3	2,236748E-3
267,553329E-6	-7,821751E-3	-5,620384E-3	2,651787E-3	-9,514141E-3	-6,386948E-3	-9,735394E-3	2,209711E-3
267,744064E-6	-7,823563E-3	-5,593920E-3	2,636099E-3	-9,494543E-3	-6,371784E-3	-9,765816E-3	2,193832E-3
267,934799E-6	-7,814693E-3	-5,581379E-3	2,646160E-3	-9,485483E-3	-6,357002E-3	-9,713030E-3	2,197027E-3
267,457962E-6	-7,795095E-3	-5,567360E-3	2,644968E-3	-9,503174E-3	-6,371260E-3	-9,694910E-3	2,191067E-3
267,791748E-6	-7,777977E-3	-5,551434E-3	2,640820E-3	-9,519672E-3	-6,387186E-3	-9,707880E-3	2,185774E-3
268,507004E-6	-7,756233E-3	-5,534363E-3	2,635622E-3	-9,544754E-3	-6,416512E-3	-9,726429E-3	2,177715E-3
268,507004E-6	-7,739639E-3	-5,527592E-3	2,638245E-3	-9,558105E-3	-6,427526E-3	-9,706831E-3	2,174330E-3
269,317627E-6	-7,716703E-3	-5,501032E-3	2,636719E-3	-9,559441E-3	-6,430006E-3	-9,742355E-3	2,167177E-3
268,030167E-6	-7,700253E-3	-5,468559E-3	2,621984E-3	-9,555864E-3	-6,427145E-3	-9,764719E-3	2,156210E-3
267,553329E-6	-7,704830E-3	-5,466557E-3	2,611399E-3	-9,549809E-3	-6,436110E-3	-9,775639E-3	2,149963E-3
268,077850E-6	-7,727242E-3	-5,477858E-3	2,596331E-3	-9,540844E-3	-6,431103E-3	-9,764290E-3	2,150345E-3
269,126892E-6	-7,746220E-3	-5,486584E-3	2,589417E-3	-9,522724E-3	-6,401920E-3	-9,747791E-3	2,148914E-3
268,316269E-6	-7,742405E-3	-5,488491E-3	2,590227E-3	-9,511423E-3	-6,395245E-3	-9,745741E-3	2,149630E-3
268,268585E-6	-7,743120E-3	-5,504179E-3	2,589512E-3	-9,513044E-3	-6,416845E-3	-9,744501E-3	2,144718E-3
268,173218E-6	-7,755327E-3	-5,527496E-3	2,592278E-3	-9,518242E-3	-6,423807E-3	-9,764147E-3	2,141714E-3
268,411636E-6	-7,764339E-3	-5,538511E-3	2,595329E-3	-9,534216E-3	-6,431246E-3	-9,765768E-3	2,143574E-3
267,410278E-6	-7,759714E-3	-5,536079E-3	2,603340E-3	-9,540510E-3	-6,436062E-3	-9,702635E-3	2,146387E-3
267,553329E-6	-7,767630E-3	-5,541086E-3	2,602053E-3	-9,523106E-3	-6,423998E-3	-9,696341E-3	2,146530E-3
268,268585E-6	-7,769871E-3	-5,530882E-3	2,582932E-3	-9,517622E-3	-6,425762E-3	-9,688473E-3	2,134466E-3
268,840790E-6	-7,771111E-3	-5,517054E-3	2,588463E-3	-9,516859E-3	-6,416559E-3	-9,683609E-3	2,142191E-3
267,648697E-6	-7,789087E-3	-5,512810E-3	2,580786E-3	-9,493685E-3	-6,392717E-3	-9,704447E-3	2,148199E-3
267,076492E-6	-7,789183E-3	-5,492783E-3	2,560902E-3	-9,476900E-3	-6,386137E-3	-9,743834E-3	2,141857E-3
267,696381E-6	-7,775879E-3	-5,486679E-3	2,559853E-3	-9,478188E-3	-6,395721E-3	-9,742212E-3	2,144623E-3
268,268585E-6	-7,760620E-3	-5,480719E-3	2,555847E-3	-9,491968E-3	-6,412029E-3	-9,716797E-3	2,140951E-3
267,982483E-6	-7,750845E-3	-5,468655E-3	2,554941E-3	-9,507656E-3	-6,420708E-3	-9,741974E-3	2,140427E-3
267,076492E-6	-7,757854E-3	-5,475807E-3	2,559996E-3	-9,527731E-3	-6,435823E-3	-9,759188E-3	2,139187E-3
267,410278E-6	-7,768583E-3	-5,484772E-3	2,555513E-3	-9,552908E-3	-6,465721E-3	-9,734249E-3	2,126980E-3
268,507004E-6	-7,784748E-3	-5,503082E-3	2,539587E-3	-9,556580E-3	-6,480455E-3	-9,693193E-3	2,114868E-3
267,791748E-6	-7,806587E-3	-5,504799E-3	2,522993E-3	-9,545994E-3	-6,480074E-3	-9,683800E-3	2,113152E-3
267,028809E-6	-7,833767E-3	-5,512953E-3	2,520132E-3	-9,520006E-3	-6,463861E-3	-9,678793E-3	2,117062E-3
266,742706E-6	-7,852745E-3	-5,535460E-3	2,515697E-3	-9,481955E-3	-6,433201E-3	-9,668398E-3	2,123404E-3
267,934799E-6	-7,866955E-3	-5,541134E-3	2,511072E-3	-9,462881E-3	-6,408310E-3	-9,684753E-3	2,135324E-3
268,554687E-6	-7,870388E-3	-5,532694E-3	2,501869E-3	-9,472418E-3	-6,412697E-3	-9,691811E-3	2,130270E-3
268,125534E-6	-7,872152E-3	-5,537128E-3	2,504969E-3	-9,484959E-3	-6,419611E-3	-9,685612E-3	2,128744E-3
268,840790E-6	-7,877207E-3	-5,543089E-3	2,503729E-3	-9,496164E-3	-6,435966E-3	-9,686995E-3	2,127266E-3
267,553329E-6	-7,883310E-3	-5,543518E-3	2,494383E-3	-9,526396E-3	-6,471109E-3	-9,748220E-3	2,116632E-3
266,456604E-6	-7,884312E-3	-5,541277E-3	2,483940E-3	-9,552193E-3	-6,512260E-3	-9,804630E-3	2,105141E-3
267,314911E-6	-7,894039E-3	-5,534887E-3	2,474594E-3	-9,550810E-3	-6,530476E-3	-9,763956E-3	2,103949E-3
268,077850E-6	-7,908630E-3	-5,548143E-3	2,466011E-3	-9,536552E-3	-6,524563E-3	-9,701443E-3	2,109432E-3
268,507004E-6	-7,904053E-3	-5,553341E-3	2,486086E-3	-9,516716E-3	-6,498528E-3	-9,617424E-3	2,126980E-3
268,030167E-6	-7,891989E-3	-5,561543E-3	2,498913E-3	-9,487677E-3	-6,465960E-3	-9,603310E-3	2,142859E-3
267,076492E-6	-7,903290E-3	-5,570030E-3	2,495003E-3	-9,458065E-3	-6,431532E-3	-9,638357E-3	2,146387E-3
267,791748E-6	-7,926655E-3	-5,578947E-3	2,491045E-3	-9,454298E-3	-6,431055E-3	-9,697342E-3	2,153826E-3
268,411636E-6	-7,939148E-3	-5,584860E-3	2,487469E-3	-9,472895E-3	-6,454277E-3	-9,653854E-3	2,161837E-3
268,125534E-6	-7,938242E-3	-5,585480E-3	2,479219E-3	-9,503937E-3	-6,490898E-3	-9,645081E-3	2,149296E-3
267,791748E-6	-7,937813E-3	-5,606031E-3	2,484417E-3	-9,509277E-3	-6,500196E-3	-9,647989E-3	2,144480E-3
268,030167E-6	-7,942152E-3	-5,605555E-3	2,491140E-3	-9,517050E-3	-6,514597E-3	-9,683228E-3	2,143717E-3
268,793106E-6	-7,964563E-3	-5,594873E-3	2,478409E-3	-9,528923E-3	-6,531572E-3	-9,672976E-3	2,141190E-3
267,267227E-6	-7,970619E-3	-5,572510E-3	2,455854E-3	-9,530258E-3	-6,529617E-3	-9,686327E-3	2,133894E-3
267,648697E-6	-7,964087E-3	-5,582952E-3	2,461290E-3	-9,521818E-3	-6,513071E-3	-9,716129E-3	2,147150E-3
267,744064E-6	-7,967329E-3	-5,604410E-3	2,476120E-3	-9,486246E-3	-6,487656E-3	-9,671879E-3	2,169752E-3
268,363953E-6	-7,970285E-3	-5,595827E-3	2,460718E-3	-9,459925E-3	-6,472778E-3	-9,640121E-3	2,164173E-3
268,459320E-6	-7,966280E-3	-5,579853E-3	2,464914E-3	-9,476328E-3	-6,494904E-3	-9,638596E-3	2,169895E-3
267,314911E-6	-7,947874E-3	-5,585718E-3	2,478075E-3	-9,495354E-3	-6,514645E-3	-9,629250E-3	2,179909E-3
268,650055E-6	-7,941914E-3	-5,575943E-3	2,467155E-3	-9,507036E-3	-6,535816E-3	-9,627724E-3	2,168560E-3
268,793106E-6	-7,938671E-3	-5,566120E-3	2,455235E-3	-9,539223E-3	-6,572008E-3	-9,675837E-3	2,150917E-3
268,411636E-6	-7,930470E-3	-5,565739E-3	2,468872E-3	-9,562445E-3	-6,580830E-3	-9,637165E-3	2,159643E-3
268,173218E-6	-7,934523E-3	-5,573225E-3	2,479362E-3	-9,540606E-3	-6,562614E-3	-9,621096E-3	2,169323E-3
267,553329E-6	-7,952929E-3	-5,578899E-3	2,459097E-3	-9,518099E-3	-6,551313E-3	-9,647751E-3	2,154541E-3
267,934799E-6	-7,969666E-3	-5,607700E-3	2,451563E-3	-9,504032E-3	-6,537437E-3	-9,634209E-3	2,150011E-3
268,840790E-6	-7,976627E-3	-5,616999E-3	2,449894E-3	-9,461212E-3	-6,501150E-3	-9,617996E-3	2,152538E-3
268,173218E-6	-7,981014E-3	-5,606365E-3	2,439690E-3	-9,433746E-3	-6,475782E-3	-9,636974E-3	2,152205E-3
266,933441E-6	-7,987738E-3	-5,608606E-3	2,427912E-3	-9,460306E-3	-6,511164E-3	-9,647560E-3	2,145004E-3
267,314911E-6	-7,992887E-3	-5,598354E-3	2,403545E-3	-9,500551E-3	-6,570911E-3	-9,658909E-3	2,116394E-3
267,601013E-6	-7,989454E-3	-5,581808E-3	2,381849E-3	-9,545088E-3	-6,612968E-3	-9,702539E-3	2,090502E-3
267,982483E-6	-7,984066E-3	-5,573320E-3	2,407503E-3	-9,551764E-3	-6,613064E-3	-9,713221E-3	2,110338E-3
267,457962E-6	-7,985210E-3	-5,572748E-3	2,421284E-3	-9,551525E-3	-6,599617E-3	-9,671116E-3	2,125454E-3
268,602371E-6	-8,000326E-3	-5,595493E-3	2,416801E-3	-9,540892E-3	-6,587553E-3	-9,642839E-3	2,130985E-3
268,173218E-6	-8,010721E-3	-5,603266E-3	2,410650E-3	-9,523916E-3	-6,581640E-3	-9,677124E-3	2,128220E-3
268,554687E-6	-8,013821E-3	-5,600214E-3	2,406931E-3	-9,509182E-3	-6,579733E-3	-9,695005E-3	2,124977E-3
268,602371E-6	-8,020258E-3	-5,601168E-3	2,406263E-3	-9,485531E-3	-6,565189E-3	-9,634686E-3	2,135038E-3
268,268585E-6	-8,021879E-3	-5,595541E-3	2,404642E-3	-9,472704E-3	-6,558084E-3	-9,608603E-3	2,148008E-3
268,125534E-6	-8,012295E-3	-5,585384E-3	2,399540E-3	-9,474039E-3	-6,566143E-3	-9,602022E-3	2,145815E-3
267,648697E-6	-7,996607E-3	-5,582380E-3	2,416039E-3	-9,470987E-3	-6,560755E-3	-9,605360E-3	2,154827E-3
266,981125E-6	-7,978106E-3	-5,587339E-3	2,427959E-3	-9,471273E-3	-6,558943E-3	-9,601545E-3	2,162504E-3
267,791748E-6	-7,960939E-3	-5,593872E-3	2,436066E-3	-9,480333E-3	-6,569242E-3	-9,573984E-3	2,165747E-3
268,077850E-6	-7,957125E-3	-5,615902E-3	2,456570E-3	-9,478426E-3	-6,570768E-3	-9,578609E-3	2,182627E-3
268,363953E-6	-7,964420E-3	-5,611801E-3	2,445841E-3	-9,482765E-3	-6,580067E-3	-9,639311E-3	2,171469E-3
268,650055E-6	-7,972527E-3	-5,583811E-3	2,419186E-3	-9,483767E-3	-6,585455E-3	-9,667492E-3	2,146673E-3
267,982483E-6	-7,983303E-3	-5,576181E-3	2,401352E-3	-9,502268E-3	-6,600475E-3	-9,643269E-3	2,133131E-3
267,457962E-6	-8,006191E-3	-5,572414E-3	2,385044E-3	-9,490633E-3	-6,592798E-3	-9,632921E-3	2,128744E-3
266,790390E-6	-8,023787E-3	-5,573463E-3	2,365398E-3	-9,458494E-3	-6,569910E-3	-9,648180E-3	2,116394E-3
266,027451E-6	-8,026028E-3	-5,587149E-3	2,365685E-3	-9,440565E-3	-6,566906E-3	-9,657192E-3	2,126169E-3
266,027451E-6	-8,012867E-3	-5,576324E-3	2,355576E-3	-9,478903E-3	-6,605291E-3	-9,665537E-3	2,115870E-3
265,502930E-6	-7,999849E-3	-5,560350E-3	2,346230E-3	-9,525871E-3	-6,639051E-3	-9,688234E-3	2,099228E-3
265,979767E-6	-7,987452E-3	-5,568457E-3	2,368736E-3	-9,517336E-3	-6,632614E-3	-9,657335E-3	2,115345E-3
267,457962E-6	-7,984591E-3	-5,580473E-3	2,379084E-3	-9,517622E-3	-6,641436E-3	-9,628487E-3	2,123070E-3
267,314911E-6	-7,985258E-3	-5,567551E-3	2,374554E-3	-9,510565E-3	-6,640053E-3	-9,628963E-3	2,125263E-3
266,933441E-6	-7,982254E-3	-5,557489E-3	2,368927E-3	-9,493542E-3	-6,627655E-3	-9,666395E-3	2,130413E-3
266,981125E-6	-7,983303E-3	-5,561543E-3	2,360010E-3	-9,481478E-3	-6,620073E-3	-9,647417E-3	2,128124E-3
267,219543E-6	-7,976389E-3	-5,559540E-3	2,359676E-3	-9,465408E-3	-6,602144E-3	-9,624147E-3	2,130747E-3
267,648697E-6	-7,981205E-3	-5,553818E-3	2,356005E-3	-9,463406E-3	-6,604719E-3	-9,643173E-3	2,134323E-3
267,076492E-6	-7,991648E-3	-5,556536E-3	2,355719E-3	-9,462500E-3	-6,633091E-3	-9,616899E-3	2,136850E-3
267,648697E-6	-7,994413E-3	-5,563688E-3	2,349186E-3	-9,480810E-3	-6,661749E-3	-9,610033E-3	2,128792E-3
267,887115E-6	-7,991934E-3	-5,559587E-3	2,338696E-3	-9,506798E-3	-6,675911E-3	-9,662819E-3	2,117395E-3
266,981125E-6	-7,985020E-3	-5,574226E-3	2,359867E-3	-9,504128E-3	-6,656885E-3	-9,631014E-3	2,132893E-3
267,267227E-6	-7,978630E-3	-5,597878E-3	2,378511E-3	-9,499121E-3	-6,641197E-3	-9,615755E-3	2,146673E-3
268,030167E-6	-7,978010E-3	-5,604696E-3	2,373791E-3	-9,497452E-3	-6,638813E-3	-9,600735E-3	2,141047E-3
267,362595E-6	-7,986116E-3	-5,589294E-3	2,360296E-3	-9,497833E-3	-6,637478E-3	-9,618759E-3	2,136135E-3
266,456604E-6	-7,995176E-3	-5,569363E-3	2,341795E-3	-9,501171E-3	-6,655312E-3	-9,650421E-3	2,124548E-3
266,218185E-6	-7,987595E-3	-5,558586E-3	2,322483E-3	-9,477043E-3	-6,650686E-3	-9,619284E-3	2,116251E-3
267,553329E-6	-7,983446E-3	-5,547237E-3	2,325583E-3	-9,446573E-3	-6,632280E-3	-9,634399E-3	2,129841E-3
268,745422E-6	-7,982683E-3	-5,532312E-3	2,321911E-3	-9,456253E-3	-6,649256E-3	-9,614658E-3	2,127314E-3
267,314911E-6	-7,992315E-3	-5,542946E-3	2,310848E-3	-9,476042E-3	-6,673717E-3	-9,579992E-3	2,119017E-3
267,505646E-6	-7,992601E-3	-5,545521E-3	2,305889E-3	-9,489727E-3	-6,679964E-3	-9,615421E-3	2,113676E-3
267,934799E-6	-7,981253E-3	-5,542374E-3	2,311993E-3	-9,509850E-3	-6,699657E-3	-9,625483E-3	2,114439E-3
268,316269E-6	-7,989836E-3	-5,552340E-3	2,320862E-3	-9,527636E-3	-6,721783E-3	-9,630156E-3	2,118731E-3
267,791748E-6	-7,999611E-3	-5,566931E-3	2,334261E-3	-9,510326E-3	-6,707335E-3	-9,609652E-3	2,135324E-3
267,553329E-6	-8,010530E-3	-5,577135E-3	2,332306E-3	-9,479713E-3	-6,682396E-3	-9,599924E-3	2,141190E-3
268,268585E-6	-8,011913E-3	-5,588579E-3	2,333069E-3	-9,451056E-3	-6,661844E-3	-9,603882E-3	2,141857E-3
268,602371E-6	-8,016491E-3	-5,573988E-3	2,316904E-3	-9,439421E-3	-6,654215E-3	-9,601355E-3	2,134371E-3
267,076492E-6	-8,021736E-3	-5,567074E-3	2,290058E-3	-9,443760E-3	-6,663132E-3	-9,624815E-3	2,119112E-3
267,457962E-6	-8,021736E-3	-5,578709E-3	2,292538E-3	-9,457111E-3	-6,677580E-3	-9,685707E-3	2,127266E-3
268,125534E-6	-8,019733E-3	-5,595732E-3	2,298450E-3	-9,459162E-3	-6,680298E-3	-9,583902E-3	2,131891E-3
268,173218E-6	-8,012724E-3	-5,614805E-3	2,311850E-3	-9,441423E-3	-6,660795E-3	-9,543657E-3	2,141762E-3
267,791748E-6	-8,004951E-3	-5,613375E-3	2,319336E-3	-9,465408E-3	-6,685209E-3	-9,555387E-3	2,144718E-3
266,456604E-6	-7,997608E-3	-5,587292E-3	2,307081E-3	-9,502363E-3	-6,722069E-3	-9,597111E-3	2,128649E-3
267,028809E-6	-8,004951E-3	-5,576563E-3	2,291203E-3	-9,521294E-3	-6,745291E-3	-9,621716E-3	2,119875E-3
267,648697E-6	-8,020926E-3	-5,579996E-3	2,281618E-3	-9,503889E-3	-6,746578E-3	-9,622431E-3	2,119207E-3
268,602371E-6	-8,037329E-3	-5,592871E-3	2,287769E-3	-9,477186E-3	-6,727266E-3	-9,630442E-3	2,133560E-3
267,791748E-6	-8,047295E-3	-5,602789E-3	2,286768E-3	-9,459591E-3	-6,715918E-3	-9,590960E-3	2,138567E-3
267,696381E-6	-8,054829E-3	-5,613661E-3	2,285862E-3	-9,443331E-3	-6,709051E-3	-9,561872E-3	2,143431E-3
268,507004E-6	-8,065081E-3	-5,624962E-3	2,283287E-3	-9,430361E-3	-6,694508E-3	-9,560347E-3	2,148151E-3
268,507004E-6	-8,062696E-3	-5,624056E-3	2,275467E-3	-9,449339E-3	-6,707621E-3	-9,607840E-3	2,140760E-3
267,457962E-6	-8,059740E-3	-5,631638E-3	2,271032E-3	-9,467793E-3	-6,731749E-3	-9,583759E-3	2,133751E-3
266,933441E-6	-8,045006E-3	-5,625105E-3	2,288961E-3	-9,473276E-3	-6,734180E-3	-9,554625E-3	2,144241E-3
266,742706E-6	-8,027649E-3	-5,602121E-3	2,285433E-3	-9,487581E-3	-6,750631E-3	-9,567022E-3	2,139854E-3
267,362595E-6	-8,013773E-3	-5,583620E-3	2,264786E-3	-9,498119E-3	-6,768322E-3	-9,607792E-3	2,125168E-3
267,457962E-6	-8,015060E-3	-5,578089E-3	2,253199E-3	-9,492779E-3	-6,767035E-3	-9,609461E-3	2,128553E-3
